,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
4600,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great set of all the movies in one box.  Each movie has its own place in the box.  Harry Potter is enjoyable for all ages.

",0,2-Dec-14,,p,"

  Great set of all the movies in one box.  Each movie has its own place in the box.  Harry Potter is enjoyable for all ages.

"
4601,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Got on Black Friday for a great price! All disk played great no peoples at all.

",0,9-Dec-18,,p,"

  Got on Black Friday for a great price! All disk played great no peoples at all.

"
4602,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I am very pleased with this purchase. They came in sooner than anticipated and in good condition. Now I can watch the entire Harry Potter series whenever I want to. Not just whenever they are on tv or whichever movies they decide to air. I am not a collector, therefore this set is perfect for me.

",0,11-Mar-12,,p,"

  I am very pleased with this purchase. They came in sooner than anticipated and in good condition. Now I can watch the entire Harry Potter series whenever I want to. Not just whenever they are on tv or whichever movies they decide to air. I am not a collector, therefore this set is perfect for me.

"
4603,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I bought this set for my 14-year old daughter for Christmas and she loved it! It is a no-frills collection and that is why the price is great. The movies are each in their own plastic case and all the cases connect. Very convenient and this way all the movies are kept together in one place. Very happy I bought this set.

",0,1-Jan-12,,p,"

  I bought this set for my 14-year old daughter for Christmas and she loved it! It is a no-frills collection and that is why the price is great. The movies are each in their own plastic case and all the cases connect. Very convenient and this way all the movies are kept together in one place. Very happy I bought this set.

"
4604,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  All 8 films in a tiny box, a perfect space saver!!

",0,28-Aug-16,,n,"

  All 8 films in a tiny box, a perfect space saver!!

"
4605,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  The story speaks for itself. Package arrived on time and was well wrapped. All discs appear in to be in good working order. Perfect collection for the price.

",0,18-Aug-13,,n,"

  The story speaks for itself. Package arrived on time and was well wrapped. All discs appear in to be in good working order. Perfect collection for the price.

"
4606,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  This is a great movie from beginning to end and it give you everything you wanted in a blu-ray it is a great purchase and well worth it to add to your collection.

",0,31-Oct-13,,n,"

  This is a great movie from beginning to end and it give you everything you wanted in a blu-ray it is a great purchase and well worth it to add to your collection.

"
4607,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Very happy

",0,13-Apr-19,,p,"

  Very happy

"
4608,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,2,"

  Excellent movie adaptations of an incredible book series. Bought this a year ago and the set is still never found too far from the main entertainment system. These movies are loved by the whole family and get A LOT of time in use. Special features are very neat and the children enjoy them very much. Great price for a solid purchase. No regrets.

",3,22-Jan-18,,n,"

  Excellent movie adaptations of an incredible book series. Bought this a year ago and the set is still never found too far from the main entertainment system. These movies are loved by the whole family and get A LOT of time in use. Special features are very neat and the children enjoy them very much. Great price for a solid purchase. No regrets.

"
4609,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  The movies are very good and highly entertaining.  We have certainly enjoyed them.  However, when I opened the box, I noticed a rattling sound that was rather disturbing.  The outer plastic case containing the DVDs was broken, as well as the hinges on the media caddies.  Fortunately the DVDs were unharmed, but it did give us pause for concern.  Our daughter, for whom the product was purchased, chose to keep them rather than have us send them back.

",0,9-Jan-14,,p,"

  The movies are very good and highly entertaining.  We have certainly enjoyed them.  However, when I opened the box, I noticed a rattling sound that was rather disturbing.  The outer plastic case containing the DVDs was broken, as well as the hinges on the media caddies.  Fortunately the DVDs were unharmed, but it did give us pause for concern.  Our daughter, for whom the product was purchased, chose to keep them rather than have us send them back.

"
4610,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  You get all eight movies ... for under $40—quite a bargain if you ask me. They're the regular, theatrical editions. There are no special features. It was exactly what I wanted and expected. If you're looking for more, this won't be the collection.

",0,13-Jun-13,,p,"

  You get all eight movies ... for under $40—quite a bargain if you ask me. They're the regular, theatrical editions. There are no special features. It was exactly what I wanted and expected. If you're looking for more, this won't be the collection.

"
4611,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Worth it. Very good DVD set.

",0,28-Dec-16,,p,"

  Worth it. Very good DVD set.

"
4612,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I recently bought this item but it defective.  Discs 2 and 4 skip

",0,22-Jan-20,,p,"

  I recently bought this item but it defective.  Discs 2 and 4 skip

"
4613,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  All my cds have scratches on them

",0,22-Jun-18,,p,"

  All my cds have scratches on them

"
4614,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Love this set

",0,10-Jan-20,,p,"

  Love this set

"
4615,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great purchase , what better way to spend time with my kids than a Harry Potter marathon on the weekend

",0,16-Aug-17,,p,"

  Great purchase , what better way to spend time with my kids than a Harry Potter marathon on the weekend

"
4616,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  All of the Harry Potter on Blu-ray.  How can you go wrong?

",0,11-Nov-16,,p,"

  All of the Harry Potter on Blu-ray.  How can you go wrong?

"
4617,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  Black Friday deal, was best purchase of the whole year.

",0,29-Dec-16,,n,"

  Black Friday deal, was best purchase of the whole year.

"
4618,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  It’s a gift for my daughter. She loves Harry Potter.

",0,17-Jan-20,,p,"

  It’s a gift for my daughter. She loves Harry Potter.

"
4619,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  As described.

",0,9-Jan-20,,p,"

  As described.

"
4620,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,4,"

  Set is in nice easy to store case!

",0,3-Feb-20,,p,"

  Set is in nice easy to store case!

"
4621,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I am in love!!! Now I have all of my Harry Potter movies in one box!!!

",0,9-Mar-17,,p,"

  I am in love!!! Now I have all of my Harry Potter movies in one box!!!

"
4622,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,4,"

  My husband isn't a reader, but he liked watching this set all the way through, so now he knows what all the Harry Potter stuff is about.

",0,6-Jun-14,,p,"

  My husband isn't a reader, but he liked watching this set all the way through, so now he knows what all the Harry Potter stuff is about.

"
4623,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  This is great for any Harry Potter fan!!

",0,29-Nov-16,,p,"

  This is great for any Harry Potter fan!!

"
4624,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  I had 5 of the first 8 on DVD, missing one in the middle so I upgraded to this.  I got it for $49 dollars, all 8 movies, on blu ray.  No fancy collectors edition but you get all 8 for a great price...on blu ray.

",0,3-Mar-13,,n,"

  I had 5 of the first 8 on DVD, missing one in the middle so I upgraded to this.  I got it for $49 dollars, all 8 movies, on blu ray.  No fancy collectors edition but you get all 8 for a great price...on blu ray.

"
4625,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  First time watching this series. Love it

",0,14-Jul-19,,p,"

  First time watching this series. Love it

"
4626,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Granted the movies aren't as great as the books but they are still pretty awesome, I think they did a wonderful job with making the movies their own.

",0,12-May-14,,p,"

  Granted the movies aren't as great as the books but they are still pretty awesome, I think they did a wonderful job with making the movies their own.

"
4627,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great movie set. Video quality is excellent. I'm happy with my purchase.

",1,28-Sep-15,,p,"

  Great movie set. Video quality is excellent. I'm happy with my purchase.

"
4628,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Complete set as advertised.

",0,30-Dec-16,,p,"

  Complete set as advertised.

"
4629,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Love these movies!  Great DVDs at a great price.

",0,17-Aug-16,,p,"

  Love these movies!  Great DVDs at a great price.

"
4630,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  It is the Harry Potter film collection on blu-ray.

",0,10-Jan-17,,n,"

  It is the Harry Potter film collection on blu-ray.

"
4631,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great Collection, Got it for a friends birthday and she loved it.

",0,8-May-16,,p,"

  Great Collection, Got it for a friends birthday and she loved it.

"
4632,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  Purchased this for my wife as she is a Harry Potter fan. This replaced our thrown together collection of various DVD formats.

",0,9-Feb-16,,n,"

  Purchased this for my wife as she is a Harry Potter fan. This replaced our thrown together collection of various DVD formats.

"
4633,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  Harry Potter: The Complete 8-Film Collection. If youre a potter lover this is a great way to go. All the dvd's neatly store in one plastic container. It is not a Collectors edition.

",0,11-Jun-13,,n,"

  Harry Potter: The Complete 8-Film Collection. If youre a potter lover this is a great way to go. All the dvd's neatly store in one plastic container. It is not a Collectors edition.

"
4634,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Very good. My kids and I enjoyed the movies a lot.

",0,7-Apr-19,,p,"

  Very good. My kids and I enjoyed the movies a lot.

"
4635,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  This set was perfect for me, because I wanted each movie that wouldn't take up too much space in my DVD shelf. I don't care about the ""extended edition/director's cut/extra features/special edition"" collections. It was just what I wanted; all 8 movies in a small, manageable case. Thank you amazon.

",0,28-Dec-11,,n,"

  This set was perfect for me, because I wanted each movie that wouldn't take up too much space in my DVD shelf. I don't care about the ""extended edition/director's cut/extra features/special edition"" collections. It was just what I wanted; all 8 movies in a small, manageable case. Thank you amazon.

"
4636,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great price! Worked fine.

",0,12-Jan-20,,p,"

  Great price! Worked fine.

"
4637,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Worst quality I’ve ever seen. I wouldn’t recommend any one to buy it.

",0,1-Jan-20,,p,"

  Worst quality I’ve ever seen. I wouldn’t recommend any one to buy it.

"
4638,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  It's worked wonderfully!It makes my little potternerd heart so happy.

",0,13-Mar-17,,p,"

  It's worked wonderfully!It makes my little potternerd heart so happy.

"
4639,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  AMAZING!!  If you like Harry Potter you cant do better then all of the movies in one spot.  The collection was well packaged and a great quality.

",1,20-Nov-13,,p,"

  AMAZING!!  If you like Harry Potter you cant do better then all of the movies in one spot.  The collection was well packaged and a great quality.

"
4640,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  It was great picture quality. The disks even had the cover picture of each movie on them.

",0,12-Nov-19,,p,"

  It was great picture quality. The disks even had the cover picture of each movie on them.

"
4641,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  If you're a fan and want to own the movies without paying an arm and a leg for every last cut of extra footage, this is a GREAT price and a really lovely presented box set.

",0,27-Apr-14,,p,"

  If you're a fan and want to own the movies without paying an arm and a leg for every last cut of extra footage, this is a GREAT price and a really lovely presented box set.

"
4642,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Who doesn't love the Harry Potter movies? To get the entire collection on blu-ray at such a great price was incredible!

",0,26-Aug-16,,p,"

  Who doesn't love the Harry Potter movies? To get the entire collection on blu-ray at such a great price was incredible!

"
4643,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  My Daughter loved it!

",0,19-Jul-17,,n,"

  My Daughter loved it!

"
4644,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Given to my grandsons they love Harry Potter and they enjoy them very much

",0,21-Feb-16,,p,"

  Given to my grandsons they love Harry Potter and they enjoy them very much

"
4645,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  So this was exactly what it said it is.... A set of all 8 Harry Potter movies minus the special features.  It comes in one case with the movies staggered to take up less room (a huge plus) and none of the movies had any problems. (In fact, some didn't have any previews for other movies on them, yay) Buuuut... no special features. Thats ok with me, but anyone wanting to buy this should know.

",0,12-May-13,,p,"

  So this was exactly what it said it is.... A set of all 8 Harry Potter movies minus the special features.  It comes in one case with the movies staggered to take up less room (a huge plus) and none of the movies had any problems. (In fact, some didn't have any previews for other movies on them, yay) Buuuut... no special features. Thats ok with me, but anyone wanting to buy this should know.

"
4646,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  3/5 due to looked like brand new because it was wrapped but there were scratches and finger prints on the discs when opened.

",0,9-Mar-19,,n,"

  3/5 due to looked like brand new because it was wrapped but there were scratches and finger prints on the discs when opened.

"
4647,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Product delivered as described.  Ship time was expected.

",0,12-Jun-16,,p,"

  Product delivered as described.  Ship time was expected.

"
4648,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great movies

",0,20-Jun-19,,p,"

  Great movies

"
4649,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I mean it's harry potter

",0,7-Jan-20,,p,"

  I mean it's harry potter

"
4650,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Love these movies and got them at a great price

",0,16-Jan-17,,p,"

  Love these movies and got them at a great price

"
4651,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great buy for the harry potter lover in  my family.

",0,19-Dec-16,,p,"

  Great buy for the harry potter lover in  my family.

"
4652,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  As good as going to see them at the movies without the crowds but with the ability to pause while you get more refreshments, you can't beat that!

",0,26-May-14,,p,"

  As good as going to see them at the movies without the crowds but with the ability to pause while you get more refreshments, you can't beat that!

"
4653,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,4,"

  Everything is great, and everything is fine. Just that my disc 2 came scratched and now the disc skips. I can't enjoy The Sorcerer's Stone anymore.

",0,1-Jan-15,,p,"

  Everything is great, and everything is fine. Just that my disc 2 came scratched and now the disc skips. I can't enjoy The Sorcerer's Stone anymore.

"
4654,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Was not surprised by it.  It did however arrive in great condition and it is getting many miles of viewage.  (not a word) my child loves the series and i like it too.  It is a great way to escape reality without violence that is too much for my childs age or just too much in general.  The movie has substance so it did not need sex and violence as much.  So as a mom it is a good option for growing little ones.  my son has read and reread the books as well he is nine.

",1,26-Mar-13,,p,"

  Was not surprised by it.  It did however arrive in great condition and it is getting many miles of viewage.  (not a word) my child loves the series and i like it too.  It is a great way to escape reality without violence that is too much for my childs age or just too much in general.  The movie has substance so it did not need sex and violence as much.  So as a mom it is a good option for growing little ones.  my son has read and reread the books as well he is nine.

"
4655,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  We are Harry Potter fans at our house so we are super pleased with this purchase. Having all the DVDs in one case is perfect. It was shipped to my door on time. I am very satisfied.

",0,30-Oct-13,,p,"

  We are Harry Potter fans at our house so we are super pleased with this purchase. Having all the DVDs in one case is perfect. It was shipped to my door on time. I am very satisfied.

"
4656,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  Perfect condition no issues

",0,18-Dec-19,,n,"

  Perfect condition no issues

"
4657,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  It's Harry Potter! Great price for the whole set. If you are a fan - it's a must have.

",0,17-Feb-16,,n,"

  It's Harry Potter! Great price for the whole set. If you are a fan - it's a must have.

"
4658,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Child likes the movies.

",0,15-Jan-17,,p,"

  Child likes the movies.

"
4659,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Not a true set. Cheap copies, audio does not match. Definitely not bluray quality.

",0,26-Dec-18,,p,"

  Not a true set. Cheap copies, audio does not match. Definitely not bluray quality.

"
4660,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Just as advertised

",0,14-Feb-17,,p,"

  Just as advertised

"
4661,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  My wife is a huge Harry Potter fan and this box set had everything she could want.  Great quality picture and sound.  She loves it!

",0,29-Dec-14,,p,"

  My wife is a huge Harry Potter fan and this box set had everything she could want.  Great quality picture and sound.  She loves it!

"
4662,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Perfect condition, no complaints

",0,7-Dec-19,,p,"

  Perfect condition, no complaints

"
4663,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  as expected

",0,28-Mar-17,,p,"

  as expected

"
4664,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Seems to be bootlegged, scratched up disks, very jumpy cant even sit through one.

",0,27-Jul-18,,p,"

  Seems to be bootlegged, scratched up disks, very jumpy cant even sit through one.

"
4665,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Glad I got this while on sale and love the film's.

",0,16-Jan-20,,p,"

  Glad I got this while on sale and love the film's.

"
4666,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  We got a great deal on this set... cheaper than I could find it at any of local stores!We've enjoyed them thus far... not a lot of extras, but I don't find that important.

",1,3-Jan-14,,p,"

  We got a great deal on this set... cheaper than I could find it at any of local stores!We've enjoyed them thus far... not a lot of extras, but I don't find that important.

"
4667,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I'm a Harry Potter fan. I've read all the books, I own them, I went to opening night of the movies. However, I'm not a ""superfan"" - so this collection is really all I need. It's a basic case with the 8 standard edition films in it. No real extras are to be found. So if you are looking for the special editions with a variety of special features and collectors items then this is absolutely not for you. If you are satisfied with a compact collection of just the movies then this is going to satisfy the majority of buyers.

",1,23-Apr-14,,p,"

  I'm a Harry Potter fan. I've read all the books, I own them, I went to opening night of the movies. However, I'm not a ""superfan"" - so this collection is really all I need. It's a basic case with the 8 standard edition films in it. No real extras are to be found. So if you are looking for the special editions with a variety of special features and collectors items then this is absolutely not for you. If you are satisfied with a compact collection of just the movies then this is going to satisfy the majority of buyers.

"
4668,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Muy bueno

",0,20-Apr-19,,p,"

  Muy bueno

"
4669,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  Grandson loved this.  I was his Christmas present this past year.  He probably has it memorized by now.  His little brother is beginning to watch them now.  It just goes on and on.

",0,1-Jul-13,,n,"

  Grandson loved this.  I was his Christmas present this past year.  He probably has it memorized by now.  His little brother is beginning to watch them now.  It just goes on and on.

"
4670,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  How can I not be impressed with all the Harry Potter movies in one case for under $50.00. Great quality.

",0,7-Jan-17,,p,"

  How can I not be impressed with all the Harry Potter movies in one case for under $50.00. Great quality.

"
4671,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Good buy considering you are getting all the movies for one price. I would recommend this, that way you save money and have all the movies at once

",0,20-Apr-14,,p,"

  Good buy considering you are getting all the movies for one price. I would recommend this, that way you save money and have all the movies at once

"
4672,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  It was time for our 7 yr old nearly 8 yr old to experience the magic of Harry Potter. He is enjoying the complete set very much.

",0,11-Oct-14,,n,"

  It was time for our 7 yr old nearly 8 yr old to experience the magic of Harry Potter. He is enjoying the complete set very much.

"
4673,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Creating the World of Harry Potter, Part 6 does not play. My Daughter’s disc does not play either. Very disappointed in what is otherwise a wonderful collection.

",0,11-Mar-18,,p,"

  Creating the World of Harry Potter, Part 6 does not play. My Daughter’s disc does not play either. Very disappointed in what is otherwise a wonderful collection.

"
4674,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  This is an excellent way to get all the SE of Harry Potter in an affordable package.  At least more afordable than the Wizard's Collection.  While the package is beautiful, it is a bit flimsy and probably won't survive the long term.  One wrong move or a over excited child and it will fall apart.  And to everyone bemoaning the lack of extended cuts, Cuaron has always said his theatrical cut is his directors cut.  All the extra footage cut is not necessary.

",0,24-Mar-14,,p,"

  This is an excellent way to get all the SE of Harry Potter in an affordable package.  At least more afordable than the Wizard's Collection.  While the package is beautiful, it is a bit flimsy and probably won't survive the long term.  One wrong move or a over excited child and it will fall apart.  And to everyone bemoaning the lack of extended cuts, Cuaron has always said his theatrical cut is his directors cut.  All the extra footage cut is not necessary.

"
4675,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  This product was received in excellent contion and on time.  We love the Harry Potter series and wanted all the movies on blu-ray to watch on our HD tv.  Would use the seller again.

",0,30-Jun-12,,p,"

  This product was received in excellent contion and on time.  We love the Harry Potter series and wanted all the movies on blu-ray to watch on our HD tv.  Would use the seller again.

"
4676,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Love love love! This was such a great purchase!

",0,6-Aug-20,,p,"

  Love love love! This was such a great purchase!

"
4677,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  They're some of my favorite movies. Not as good as the books, but what movies are?

",0,9-Jan-17,,p,"

  They're some of my favorite movies. Not as good as the books, but what movies are?

"
4678,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Amazing collection for an amazing price !

",0,2-Feb-20,,p,"

  Amazing collection for an amazing price !

"
4679,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Everything works as expected. The only gripe I have is that the case doesn't hold the discs very well. If the case weren't dropping the discs, this would easily be a 5 star review.

",0,29-Dec-17,,p,"

  Everything works as expected. The only gripe I have is that the case doesn't hold the discs very well. If the case weren't dropping the discs, this would easily be a 5 star review.

"
4680,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  My mom loves these movies and loved that we gave this to her for Christmas!

",0,11-Apr-17,,p,"

  My mom loves these movies and loved that we gave this to her for Christmas!

"
4681,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Whenever I have a bad day, this DVD set is my go to.

",0,27-Jan-19,,p,"

  Whenever I have a bad day, this DVD set is my go to.

"
4682,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  Love it

",0,16-Jan-20,,n,"

  Love it

"
4683,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great service, and just what my sister asked for!!! With the accuracy of the order and the speed ot its arrival, I was able to complete my holiday shopping early, thank you!

",0,27-Dec-12,,p,"

  Great service, and just what my sister asked for!!! With the accuracy of the order and the speed ot its arrival, I was able to complete my holiday shopping early, thank you!

"
4684,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I have been a fan of Harry Potter since just before the first film came out. I mom and I went and saw EVERY movie together and we read all the books. I'm so sad it's over but at least I can watch it over and over again. The only issue is that I can't play it on an American DVD player.

",0,10-Mar-13,,p,"

  I have been a fan of Harry Potter since just before the first film came out. I mom and I went and saw EVERY movie together and we read all the books. I'm so sad it's over but at least I can watch it over and over again. The only issue is that I can't play it on an American DVD player.

"
4685,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  Great! 😍😍

",0,2-Jul-20,,n,"

  Great! 😍😍

"
4686,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,2,"

  Waoo the all movies together, thats the besta that can happen to me. Extremely recommend.

",0,16-Feb-16,,n,"

  Waoo the all movies together, thats the besta that can happen to me. Extremely recommend.

"
4687,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,4,"

  Even as adults, my wife and I love these movies, and love passing them down to our children

",0,26-Jan-16,,p,"

  Even as adults, my wife and I love these movies, and love passing them down to our children

"
4688,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I'm happy I could get all the Harry Potter movies 😁

",0,25-Feb-20,,p,"

  I'm happy I could get all the Harry Potter movies 😁

"
4689,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  It's wonderful an beautiful, pretty nice art desings

",0,6-Mar-20,,p,"

  It's wonderful an beautiful, pretty nice art desings

"
4690,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  Exactly what My wife and I wanted. Great price too!

",0,18-Dec-19,,n,"

  Exactly what My wife and I wanted. Great price too!

"
4691,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Complete series, great gift for nephew bday

",0,23-Jun-19,,p,"

  Complete series, great gift for nephew bday

"
4692,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I had seen these movies over the years, but you forget how much the characters change as they age. A long weekend snowed in was a perfect opportunity for a marathon. What great storytelling - although the effects in the older movies are already beginning to feel old. How we are spoilt.

",0,6-Feb-13,,p,"

  I had seen these movies over the years, but you forget how much the characters change as they age. A long weekend snowed in was a perfect opportunity for a marathon. What great storytelling - although the effects in the older movies are already beginning to feel old. How we are spoilt.

"
4693,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Bought these as a deal of the day, simple but effective packaging of some wonderful movies.

",0,22-Jan-16,,p,"

  Bought these as a deal of the day, simple but effective packaging of some wonderful movies.

"
4694,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Just what we wanted. Package came in mint condition. Looking forward to many family movie nights with an awesome series.

",0,23-Mar-16,,p,"

  Just what we wanted. Package came in mint condition. Looking forward to many family movie nights with an awesome series.

"
4695,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  Arrived on time and packaged nicely. Everything about the set was good quality! You will not be disappointed in this purchase and I've yet to see better pricing.

",0,20-Mar-13,,n,"

  Arrived on time and packaged nicely. Everything about the set was good quality! You will not be disappointed in this purchase and I've yet to see better pricing.

"
4696,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,2,"

  The very best you can get with your money as Harry Potter fan from the die hards to the new comers that are curious about the Wizarding World.

",0,24-Aug-17,,n,"

  The very best you can get with your money as Harry Potter fan from the die hards to the new comers that are curious about the Wizarding World.

"
4697,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  It was all 8 movies... you pretty much know whether you’ll dig it or not. I dug it.

",0,24-Jan-20,,p,"

  It was all 8 movies... you pretty much know whether you’ll dig it or not. I dug it.

"
4698,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I love Harry Potter!!! having it in Blu-Ray is amazing....

",0,15-Dec-16,,p,"

  I love Harry Potter!!! having it in Blu-Ray is amazing....

"
4699,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Christmas present.

",0,10-Sep-18,,p,"

  Christmas present.

"
4700,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  perfect set of blu ray's for a great price

",0,21-Jan-19,,p,"

  perfect set of blu ray's for a great price

"
4701,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Comes in a nice small case that fits all 8 discs so it's not too bulky.  I'm very happy with this purchase which was a great deal for Blu-ray's.

",0,2-Feb-15,,p,"

  Comes in a nice small case that fits all 8 discs so it's not too bulky.  I'm very happy with this purchase which was a great deal for Blu-ray's.

"
4702,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  My review.

",0,27-Feb-20,,n,"

  My review.

"
4703,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,4,"

  Enjoying reading the books then watching the movie!

",0,11-Feb-20,,p,"

  Enjoying reading the books then watching the movie!

"
4704,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  Bought as a Christmas present, she was happy with it.

",0,14-Aug-18,,n,"

  Bought as a Christmas present, she was happy with it.

"
4705,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Seems like too much drama for just a high school

",0,10-Sep-19,,p,"

  Seems like too much drama for just a high school

"
